record_id,month,day,year,plot_id,period,diagnostic,length,diameter,recovery_method
9291,7,3,1984,16,Early Bronze Age,rim,17,10,Test pit
9292,7,3,1984,22,Uruk,base,20,28,Random survey
9293,7,3,1984,20,Early Pottery Neolithic,base,35,33,Stratified survey
9294,7,3,1984,17,Early Third Millennium,NA,NA,NA,Random survey
9295,7,3,1984,12,Early Pottery Neolithic,rim,35,33,Random survey
9296,7,3,1984,22,Halaf,rim,51,115,Random survey
9297,7,3,1984,20,Early Pottery Neolithic,base,34,45,Stratified survey
9298,7,3,1984,12,Pottery Neolithic,base,32,126,Random survey
9299,7,3,1984,24,Middle Chalcolithic,base,34,45,Test pit
9300,7,3,1984,17,Early Pottery Neolithic,rim,36,43,Random survey
9301,7,3,1984,12,Late Chalcolithic 3-5,NA,NA,NA,Random survey
9302,7,3,1984,18,Early Chalcolithic,base,20,23,Stratified survey
9303,7,3,1984,24,Late Neolithic,rim,21,24,Test pit
9304,7,3,1984,19,Early Third Millennium,NA,NA,NA,Random stratified survey
9305,7,3,1984,20,Pottery Neolithic,rim,33,116,Stratified survey
9306,7,3,1984,19,Early Bronze Age,base,16,8,Random stratified survey
9307,7,3,1984,16,Early Bronze Age,base,18,9,Test pit
9308,7,3,1984,14,Pottery Neolithic,base,34,216,Random survey
9309,7,3,1984,12,Early Pottery Neolithic,rim,32,40,Random survey
9310,7,3,1984,18,Early Chalcolithic,base,22,24,Stratified survey
9311,7,3,1984,20,Early Pottery Neolithic,base,35,33,Stratified survey
9312,7,3,1984,19,Early Bronze Age,rim,18,11,Random stratified survey
9313,7,3,1984,17,Early Chalcolithic,base,21,19,Random survey
9314,7,3,1984,24,Early Pottery Neolithic,base,36,34,Test pit
9315,7,3,1984,24,Early Pottery Neolithic,rim,37,46,Test pit
9316,7,3,1984,17,Early Pottery Neolithic,base,35,31,Random survey
9317,7,3,1984,13,Uruk,rim,21,29,Stratified survey
9318,7,3,1984,14,Early Pottery Neolithic,base,34,38,Random survey
9319,7,3,1984,17,Late Chalcolithic 3-5,NA,NA,NA,Random survey
9320,7,3,1984,13,Early Pottery Neolithic,base,36,46,Stratified survey
9321,7,3,1984,17,Early Pottery Neolithic,rim,36,36,Random survey
9322,7,3,1984,14,Middle Chalcolithic,rim,36,45,Random survey
9325,7,4,1984,2,Akkadian,NA,NA,NA,Random survey
9326,7,4,1984,11,Middle Chalcolithic,base,40,51,Random survey
9327,7,4,1984,3,Ubaid,base,23,18,Random stratified survey
9328,7,4,1984,10,Early Bronze Age,base,12,12,Test pit
9329,7,4,1984,8,Early Pottery Neolithic,base,37,42,Random survey
9330,7,4,1984,8,Late Neolithic,base,18,20,Random survey
9331,7,4,1984,4,Early Pottery Neolithic,base,37,37,Random survey
9332,7,4,1984,1,Early Pottery Neolithic,rim,35,41,Trench
9333,7,4,1984,4,Early Pottery Neolithic,rim,33,38,Random survey
9334,7,4,1984,8,Middle Chalcolithic,base,36,57,Random survey
9335,7,4,1984,10,Early Bronze Age,base,12,11,Test pit
9336,7,4,1984,3,Uruk,base,22,41,Random stratified survey
9337,7,4,1984,4,Early Pottery Neolithic,base,34,45,Random survey
9338,7,4,1984,11,Middle Chalcolithic,rim,35,57,Random survey
9339,7,4,1984,7,Early Bronze Age,rim,12,13,Test pit
9340,7,4,1984,8,Middle Chalcolithic,rim,37,59,Random survey
9341,7,4,1984,11,Uruk,base,19,19,Random survey
9342,7,4,1984,11,Uruk,base,20,26,Random survey
9343,7,4,1984,3,Uruk,rim,21,37,Random stratified survey
9344,7,4,1984,15,Pottery Neolithic,rim,32,135,Random stratified survey
9345,7,4,1984,11,Pottery Neolithic,rim,30,118,Random survey
9346,7,4,1984,5,Early Chalcolithic,base,19,17,Test pit
9347,7,4,1984,5,Early Pottery Neolithic,base,39,50,Test pit
9348,7,4,1984,10,Early Bronze Age,rim,13,10,Test pit
9349,7,4,1984,2,Pottery Neolithic,base,35,130,Random survey
9350,7,4,1984,3,Early Chalcolithic,base,20,24,Random stratified survey
9351,7,4,1984,6,Ubaid,rim,22,15,Stratified survey
9352,7,4,1984,4,Early Pottery Neolithic,rim,35,46,Random survey
9353,7,4,1984,4,Early Pottery Neolithic,base,33,19,Random survey
9354,7,4,1984,2,Early Third Millennium,NA,NA,NA,Random survey
9355,7,4,1984,5,Early Pottery Neolithic,rim,36,50,Test pit
9356,7,4,1984,9,Early Pottery Neolithic,base,36,38,Trench
9357,7,4,1984,3,Ubaid,rim,22,14,Random stratified survey
9358,7,4,1984,1,Early Pottery Neolithic,base,35,44,Trench
9359,7,4,1984,5,Uruk,rim,21,34,Test pit
9360,7,4,1984,15,Pottery Neolithic,rim,28,50,Random stratified survey
9361,7,4,1984,5,Uruk,base,21,38,Test pit
9362,7,4,1984,4,Early Pottery Neolithic,rim,34,27,Random survey
9363,7,4,1984,8,Ubaid,base,22,10,Random survey
9364,7,4,1984,3,Akkadian,NA,NA,NA,Random stratified survey
9365,7,4,1984,8,Middle Chalcolithic,rim,34,20,Random survey
9366,7,4,1984,11,Early Pottery Neolithic,base,37,50,Random survey
9367,7,4,1984,11,Early Pottery Neolithic,rim,34,38,Random survey
9368,7,4,1984,11,Early Pottery Neolithic,base,37,35,Random survey
9369,7,4,1984,6,Late Neolithic,rim,20,26,Stratified survey
9370,7,4,1984,3,Late Third Millennium,NA,NA,NA,Random stratified survey
9371,7,31,1984,18,Early Bronze Age,rim,18,12,Stratified survey
9372,7,31,1984,18,Early Chalcolithic,base,20,23,Stratified survey
9373,7,31,1984,12,Early Pottery Neolithic,base,36,49,Random survey
9374,7,31,1984,19,Early Bronze Age,rim,NA,14,Random stratified survey
9375,7,31,1984,12,Early Chalcolithic,rim,17,18,Random survey
9376,7,31,1984,14,Late Chalcolithic 3-5,NA,NA,NA,Random survey
9377,7,31,1984,24,Pottery Neolithic,rim,34,198,Test pit
9378,7,31,1984,17,Early Pottery Neolithic,rim,36,42,Random survey
9379,7,31,1984,6,Ninevite V,rim,20,13,Stratified survey
9380,7,31,1984,24,Middle Chalcolithic,base,NA,NA,Test pit
9381,7,31,1984,12,Pottery Neolithic,base,31,132,Random survey
9382,7,31,1984,20,Early Pottery Neolithic,base,33,35,Stratified survey
9383,7,31,1984,12,Uruk,rim,19,28,Random survey
9384,7,31,1984,14,Uruk,rim,22,38,Random survey
9385,7,31,1984,19,Early Bronze Age,base,16,11,Random stratified survey
9386,7,31,1984,6,Late Third Millennium,NA,NA,NA,Stratified survey
9387,7,31,1984,12,Early Pottery Neolithic,rim,36,43,Random survey
9388,7,31,1984,20,Early Pottery Neolithic,base,36,46,Stratified survey
9389,7,31,1984,23,Late Third Millennium,NA,NA,NA,Test pit
9390,7,31,1984,18,Pottery Neolithic,rim,32,105,Stratified survey
9391,7,31,1984,24,Early Pottery Neolithic,base,38,37,Test pit
9392,7,31,1984,24,Early Pottery Neolithic,rim,34,40,Test pit
9393,7,31,1984,14,Pottery Neolithic,base,33,139,Random survey
9394,7,31,1984,18,Early Pottery Neolithic,base,33,47,Stratified survey
9395,7,31,1984,12,Early Pottery Neolithic,rim,36,32,Random survey
9396,7,31,1984,12,Early Chalcolithic,base,22,22,Random survey
9397,7,31,1984,14,Middle Chalcolithic,rim,35,48,Random survey
9398,7,31,1984,23,Pottery Neolithic,base,31,123,Test pit
9399,7,31,1984,12,Early Pottery Neolithic,rim,36,46,Random survey
9400,7,31,1984,14,Early Pottery Neolithic,base,36,41,Random survey
9401,7,31,1984,20,Early Chalcolithic,rim,19,22,Stratified survey
9402,7,31,1984,20,Pottery Neolithic,rim,34,118,Stratified survey
9403,7,31,1984,18,Early Bronze Age,base,17,11,Stratified survey
9404,7,31,1984,24,Pottery Neolithic,rim,32,107,Test pit
9405,7,31,1984,17,Early Pottery Neolithic,rim,36,39,Random survey
9406,7,31,1984,19,Late Neolithic,base,20,22,Random stratified survey
9407,7,31,1984,17,Pottery Neolithic,base,30,93,Random survey
9408,7,31,1984,6,Pottery Neolithic,rim,33,166,Stratified survey
9409,7,31,1984,12,Halaf,base,51,123,Random survey
9410,7,31,1984,6,Late Neolithic,rim,20,25,Stratified survey
9416,8,1,1984,2,Late Third Millennium,NA,NA,NA,Random survey
9417,8,1,1984,8,Middle Chalcolithic,base,35,52,Random survey
9418,8,1,1984,9,Ubaid,rim,22,16,Trench
9419,8,1,1984,9,Ubaid,rim,19,9,Trench
9420,8,1,1984,11,Pottery Neolithic,rim,32,140,Random survey
9421,8,1,1984,3,Late Neolithic,base,20,21,Random stratified survey
9422,8,1,1984,4,Early Pottery Neolithic,rim,33,39,Random survey
9423,8,1,1984,13,Ubaid,base,21,17,Stratified survey
9424,8,1,1984,2,Late Chalcolithic 3-5,NA,NA,NA,Random survey
9425,8,1,1984,5,Uruk,base,21,28,Test pit
9426,8,1,1984,11,Middle Chalcolithic,base,36,54,Random survey
9427,8,1,1984,4,Halaf,base,53,132,Random survey
9428,8,1,1984,3,Pottery Neolithic,base,34,206,Random stratified survey
9429,8,1,1984,3,Uruk,rim,21,40,Random stratified survey
9430,8,1,1984,4,Early Pottery Neolithic,base,34,46,Random survey
9431,8,1,1984,11,Early Pottery Neolithic,base,35,39,Random survey
9432,8,1,1984,5,Early Pottery Neolithic,rim,33,40,Test pit
9433,8,1,1984,1,Uruk,rim,20,30,Trench
9434,8,1,1984,7,Early Bronze Age,rim,16,11,Test pit
9435,8,1,1984,13,Uruk,rim,20,26,Stratified survey
9436,8,1,1984,8,Late Chalcolithic 3-5,NA,NA,NA,Random survey
9437,8,1,1984,3,Late Chalcolithic 3-5,NA,NA,NA,Random stratified survey
9438,8,1,1984,8,Middle Chalcolithic,rim,NA,NA,Random survey
9439,8,1,1984,15,Late Neolithic,rim,20,15,Random stratified survey
9440,8,1,1984,4,Early Pottery Neolithic,rim,35,32,Random survey
9441,8,1,1984,9,Early Chalcolithic,base,19,23,Trench
9442,8,1,1984,15,Pottery Neolithic,rim,32,135,Random stratified survey
9443,8,1,1984,3,Ubaid,rim,23,17,Random stratified survey
9444,8,1,1984,4,Late Chalcolithic 3-5,NA,NA,NA,Random survey
9445,8,1,1984,5,Early Chalcolithic,base,19,23,Test pit
9446,8,1,1984,13,Ubaid,base,20,15,Stratified survey
9447,8,1,1984,1,Early Pottery Neolithic,base,34,42,Trench
9448,8,1,1984,5,Pottery Neolithic,rim,31,160,Test pit
9449,8,1,1984,11,Early Chalcolithic,base,20,23,Random survey
9450,8,1,1984,4,Halaf,rim,48,121,Random survey
9451,8,1,1984,11,Early Pottery Neolithic,rim,34,39,Random survey
9452,8,1,1984,2,Early Pottery Neolithic,rim,34,39,Random survey
9453,8,1,1984,9,Early Pottery Neolithic,rim,36,43,Trench
9454,8,1,1984,8,Early Pottery Neolithic,base,37,43,Random survey
9455,8,25,1984,20,Early Pottery Neolithic,base,36,38,Stratified survey
9456,8,25,1984,12,Early Chalcolithic,base,18,12,Random survey
9457,8,25,1984,18,Early Chalcolithic,rim,20,21,Stratified survey
9458,8,25,1984,19,Hassuna,base,15,7,Random stratified survey
9459,8,25,1984,24,Pottery Neolithic,rim,33,195,Test pit
9460,8,25,1984,12,Late Neolithic,base,19,22,Random survey
9461,8,25,1984,24,Early Chalcolithic,rim,19,20,Test pit
9462,8,25,1984,20,Pottery Neolithic,base,33,143,Stratified survey
9463,8,25,1984,12,Pottery Neolithic,rim,31,135,Random survey
9464,8,25,1984,17,Early Third Millennium,NA,NA,NA,Random survey
9465,8,25,1984,18,Early Bronze Age,rim,17,15,Stratified survey
9466,8,25,1984,12,Early Chalcolithic,base,18,12,Random survey
9467,8,25,1984,12,Early Chalcolithic,rim,19,26,Random survey
9468,8,25,1984,17,Early Pottery Neolithic,rim,35,42,Random survey
9469,8,25,1984,24,Late Neolithic,rim,NA,24,Test pit
9470,8,25,1984,12,Early Pottery Neolithic,rim,34,41,Random survey
9471,8,25,1984,24,Uruk,rim,20,39,Test pit
9472,8,25,1984,20,Early Pottery Neolithic,base,35,38,Stratified survey
9473,8,25,1984,22,Ubaid,base,22,15,Random survey
9474,8,25,1984,12,Early Pottery Neolithic,rim,36,44,Random survey
9475,8,25,1984,18,Pottery Neolithic,base,29,109,Stratified survey
9476,8,25,1984,14,Early Iron Age,base,27,31,Random survey
9477,8,25,1984,17,Pottery Neolithic,base,31,108,Random survey
9478,8,25,1984,24,Early Pottery Neolithic,base,37,39,Test pit
9479,8,25,1984,23,Early Bronze Age,base,16,11,Test pit
9480,8,25,1984,14,Early Pottery Neolithic,base,37,NA,Random survey
9481,8,25,1984,17,Early Pottery Neolithic,rim,35,43,Random survey
9482,8,25,1984,17,Early Chalcolithic,base,19,21,Random survey
9483,8,25,1984,18,Early Bronze Age,rim,18,14,Stratified survey
9484,8,25,1984,6,Late Third Millennium,NA,NA,NA,Stratified survey
9485,8,25,1984,12,Early Pottery Neolithic,rim,35,37,Random survey
9486,8,25,1984,24,Early Pottery Neolithic,rim,35,43,Test pit
9487,8,25,1984,18,Early Pottery Neolithic,base,33,48,Stratified survey
9488,8,25,1984,23,Early Third Millennium,NA,NA,NA,Test pit
9492,8,26,1984,8,Middle Chalcolithic,base,35,55,Random survey
9493,8,26,1984,9,Early Pottery Neolithic,base,34,45,Trench
9494,8,26,1984,5,Uruk,base,19,28,Test pit
9495,8,26,1984,9,Early Jazira 1,NA,NA,NA,Trench
9496,8,26,1984,1,Early Pottery Neolithic,rim,35,43,Trench
9497,8,26,1984,3,Pottery Neolithic,base,33,211,Random stratified survey
9498,8,26,1984,5,Early Pottery Neolithic,base,35,51,Test pit
9499,8,26,1984,4,Early Pottery Neolithic,base,35,45,Random survey
9500,8,26,1984,1,Early Pottery Neolithic,base,34,37,Trench
9501,8,26,1984,11,Pottery Neolithic,rim,32,131,Random survey
9502,8,26,1984,5,Early Iron Age,base,28,29,Test pit
9503,8,26,1984,11,Early Pottery Neolithic,base,36,40,Random survey
9504,8,26,1984,13,Middle Assyrian,NA,NA,NA,Stratified survey
9505,8,26,1984,8,Uruk,base,21,35,Random survey
9506,8,26,1984,15,Pottery Neolithic,base,34,216,Random stratified survey
9507,8,26,1984,8,Middle Chalcolithic,rim,34,54,Random survey
9508,8,26,1984,4,Early Pottery Neolithic,rim,37,33,Random survey
9509,8,26,1984,8,Middle Chalcolithic,rim,34,52,Random survey
9510,8,26,1984,11,Early Pottery Neolithic,rim,34,43,Random survey
9511,8,26,1984,4,Uruk,rim,20,35,Random survey
9512,8,26,1984,2,Pottery Neolithic,rim,31,151,Random survey
9513,8,26,1984,13,Early Pottery Neolithic,base,34,45,Stratified survey
9514,8,26,1984,2,Middle Chalcolithic,rim,33,36,Random survey
9515,8,26,1984,5,Early Pottery Neolithic,rim,35,49,Test pit
9516,8,26,1984,8,Early Pottery Neolithic,base,35,45,Random survey
9518,9,29,1984,12,Early Pottery Neolithic,base,35,40,Random survey
9519,9,29,1984,24,Pottery Neolithic,base,33,186,Test pit
9520,9,29,1984,6,Early Pottery Neolithic,base,34,37,Stratified survey
9521,9,29,1984,12,Pottery Neolithic,rim,33,146,Random survey
9522,9,29,1984,16,Early Bronze Age,base,17,11,Test pit
9523,9,29,1984,14,Early Pottery Neolithic,rim,35,42,Random survey
9524,9,29,1984,17,Early Pottery Neolithic,base,33,29,Random survey
9525,9,29,1984,17,Early Pottery Neolithic,rim,36,44,Random survey
9526,9,29,1984,19,Hassuna,base,16,8,Random stratified survey
9527,9,29,1984,18,Middle Chalcolithic,base,35,54,Stratified survey
9528,9,29,1984,12,Uruk,rim,21,28,Random survey
9529,9,29,1984,6,Early Pottery Neolithic,rim,36,35,Stratified survey
9530,9,29,1984,12,Early Pottery Neolithic,rim,36,40,Random survey
9531,9,29,1984,14,Uruk,base,21,43,Random survey
9532,9,29,1984,24,Early Pottery Neolithic,base,36,45,Test pit
9533,9,29,1984,17,Early Pottery Neolithic,base,35,25,Random survey
9534,9,29,1984,6,Early Pottery Neolithic,rim,34,36,Stratified survey
9535,9,29,1984,20,Early Pottery Neolithic,base,34,41,Stratified survey
9536,9,29,1984,23,Early Bronze Age,rim,17,16,Test pit
9537,9,29,1984,20,Middle Chalcolithic,base,32,47,Stratified survey
9538,9,29,1984,21,Early Chalcolithic,base,20,22,Random stratified survey
9539,9,29,1984,22,Halaf,rim,46,115,Random survey
9540,9,29,1984,20,Pottery Neolithic,base,33,147,Stratified survey
9541,9,29,1984,22,Ubaid,NA,22,15,Random survey
9542,9,29,1984,12,Early Pottery Neolithic,rim,35,34,Random survey
9543,9,29,1984,20,Early Pottery Neolithic,base,35,39,Stratified survey
9544,9,29,1984,2,Early Chalcolithic,NA,NA,NA,Random survey
9545,9,29,1984,12,Early Pottery Neolithic,rim,35,45,Random survey
9546,9,29,1984,12,Early Pottery Neolithic,rim,35,41,Random survey
9547,9,29,1984,17,Early Pottery Neolithic,rim,36,41,Random survey
9548,9,29,1984,18,Pottery Neolithic,base,31,127,Stratified survey
9549,9,29,1984,18,Early Pottery Neolithic,base,36,49,Stratified survey
9550,9,29,1984,6,Ubaid,base,21,17,Stratified survey
9551,9,29,1984,19,Early Bronze Age,rim,12,15,Random stratified survey
9552,9,29,1984,14,Early Pottery Neolithic,base,35,40,Random survey
9553,9,29,1984,24,Early Pottery Neolithic,base,35,37,Test pit
9554,9,29,1984,6,Early Chalcolithic,rim,21,23,Stratified survey
9555,9,29,1984,21,Early Chalcolithic,rim,19,19,Random stratified survey
9556,9,29,1984,14,Early Pottery Neolithic,base,35,44,Random survey
9557,9,29,1984,24,Early Pottery Neolithic,rim,37,42,Test pit
9558,9,29,1984,17,Pottery Neolithic,base,33,140,Random survey
9559,9,29,1984,18,Early Chalcolithic,base,20,25,Stratified survey
9560,9,29,1984,6,Late Neolithic,base,19,18,Stratified survey
9561,9,29,1984,2,Late Neolithic,base,NA,NA,Random survey
9562,9,30,1984,11,Middle Chalcolithic,base,35,40,Random survey
9563,9,30,1984,11,Halaf,rim,47,90,Random survey
9564,9,30,1984,1,Middle Chalcolithic,base,34,52,Trench
9565,9,30,1984,5,Ubaid,base,22,15,Test pit
9566,9,30,1984,1,Early Pottery Neolithic,base,34,40,Trench
9567,9,30,1984,5,Uruk,NA,NA,NA,Test pit
9568,9,30,1984,11,Early Pottery Neolithic,rim,34,39,Random survey
9569,9,30,1984,15,Late Third Millennium,NA,NA,NA,Random stratified survey
9570,9,30,1984,9,Early Pottery Neolithic,base,34,41,Trench
9571,9,30,1984,2,Late Chalcolithic 3-5,NA,NA,NA,Random survey
9572,9,30,1984,2,Early Pottery Neolithic,rim,35,34,Random survey
9573,9,30,1984,3,Pottery Neolithic,base,35,222,Random stratified survey
9574,9,30,1984,8,Middle Chalcolithic,base,35,40,Random survey
9575,9,30,1984,13,Middle Chalcolithic,base,36,46,Stratified survey
9576,9,30,1984,3,Early Iron Age,rim,26,28,Random stratified survey
9577,9,30,1984,3,Early Pottery Neolithic,rim,35,34,Random stratified survey
9578,9,30,1984,8,Middle Chalcolithic,rim,35,65,Random survey
9579,9,30,1984,4,Early Pottery Neolithic,rim,34,40,Random survey
9580,9,30,1984,8,Early Pottery Neolithic,base,36,44,Random survey
9581,9,30,1984,1,Late Chalcolithic 3-5,NA,NA,NA,Trench
9582,9,30,1984,5,Early Pottery Neolithic,base,36,55,Test pit
9583,9,30,1984,15,Early Jazira 1,NA,NA,NA,Random stratified survey
9584,9,30,1984,5,Early Pottery Neolithic,rim,34,28,Test pit
9585,9,30,1984,9,Early Pottery Neolithic,base,36,38,Trench
9586,9,30,1984,1,Early Pottery Neolithic,rim,33,28,Trench
9587,9,30,1984,7,Early Bronze Age,rim,16,13,Test pit
9588,9,30,1984,1,Middle Chalcolithic,base,36,47,Trench
9589,9,30,1984,4,Early Pottery Neolithic,rim,35,38,Random survey
9590,9,30,1984,2,Middle Chalcolithic,base,33,49,Random survey
9591,9,30,1984,4,Early Pottery Neolithic,base,36,49,Random survey
9592,9,30,1984,5,Early Pottery Neolithic,rim,35,45,Test pit
9593,9,30,1984,8,Early Pottery Neolithic,base,35,33,Random survey
9594,9,30,1984,8,Early Pottery Neolithic,rim,33,35,Random survey
9595,9,30,1984,9,Early Pottery Neolithic,base,35,46,Trench
9596,9,30,1984,13,Uruk,base,21,40,Stratified survey
9597,9,30,1984,5,Early Pottery Neolithic,base,34,25,Test pit
9598,9,30,1984,4,Uruk,rim,20,38,Random survey
9599,9,30,1984,11,Late Chalcolithic 3-5,NA,NA,NA,Random survey
9600,9,30,1984,13,Early Pottery Neolithic,rim,34,39,Stratified survey
9601,9,30,1984,3,Early Pottery Neolithic,base,36,35,Random stratified survey
9602,9,30,1984,5,Late Third Millennium,NA,NA,NA,Test pit
9603,9,30,1984,9,Early Pottery Neolithic,rim,36,38,Trench
9604,9,30,1984,1,Early Pottery Neolithic,rim,34,40,Trench
9605,9,30,1984,2,Pottery Neolithic,rim,32,173,Random survey
9606,9,30,1984,5,Early Pottery Neolithic,rim,34,22,Test pit
9607,9,30,1984,5,Early Pottery Neolithic,base,34,44,Test pit
9608,9,30,1984,1,Early Pottery Neolithic,base,34,47,Trench
9609,9,30,1984,11,Early Pottery Neolithic,rim,34,39,Random survey
9610,9,30,1984,11,Early Pottery Neolithic,base,36,40,Random survey
9611,9,30,1984,8,Early Pottery Neolithic,base,36,43,Random survey
9612,9,30,1984,3,Uruk,base,19,35,Random stratified survey
9613,9,30,1984,8,Halaf,base,47,130,Random survey
9615,10,20,1984,22,Early Pottery Neolithic,rim,36,37,Random survey
9616,10,20,1984,14,Uruk,rim,19,30,Random survey
9617,10,20,1984,12,Early Pottery Neolithic,base,35,39,Random survey
9618,10,20,1984,22,Early Pottery Neolithic,rim,36,47,Random survey
9619,10,20,1984,22,Early Pottery Neolithic,base,35,48,Random survey
9620,10,20,1984,17,Early Pottery Neolithic,base,33,35,Random survey
9621,10,20,1984,12,Middle Chalcolithic,rim,33,36,Random survey
9622,10,20,1984,22,Early Pottery Neolithic,base,37,47,Random survey
9623,10,20,1984,6,Ubaid,base,20,12,Stratified survey
9624,10,20,1984,12,Uruk,base,20,26,Random survey
9625,10,20,1984,21,Early Bronze Age,base,16,11,Random stratified survey
9626,10,20,1984,17,Early Pottery Neolithic,rim,35,42,Random survey
9627,10,20,1984,23,Early Bronze Age,rim,17,12,Test pit
9628,10,20,1984,14,Early Pottery Neolithic,rim,36,41,Random survey
9629,10,20,1984,6,Early Pottery Neolithic,rim,37,38,Stratified survey
9630,10,20,1984,12,Early Pottery Neolithic,rim,35,39,Random survey
9631,10,20,1984,21,Early Iron Age,rim,25,25,Random stratified survey
9632,10,20,1984,17,Early Pottery Neolithic,rim,35,42,Random survey
9633,10,20,1984,20,Uruk,rim,20,28,Stratified survey
9634,10,20,1984,20,Early Pottery Neolithic,base,36,39,Stratified survey
9635,10,20,1984,17,Early Pottery Neolithic,base,33,35,Random survey
