"","record_id","month","day","year","plot_id","period","diagnostic","length","diameter","decoration_type","ceramic_type","manufacture_technique","recovery_method"
"1965",24960,2,8,1997,2,"Ninevite V","rim",20,30,"Cast","Everted Rim Jar","coil","Random survey"
"1966",25437,4,12,1997,2,"Ninevite V","rim",21,28,"Cast","Everted Rim Jar","coil","Random survey"
"1967",25442,4,12,1997,2,"Ninevite V","base",20,18,"Cast","Everted Rim Jar","coil","Random survey"
"1968",25515,4,12,1997,2,"Ninevite V","rim",22,24,"Cast","Everted Rim Jar","coil","Random survey"
"1969",25751,5,10,1997,2,"Ninevite V","rim",21,26,"Cast","Everted Rim Jar","coil","Random survey"
"1970",25769,5,10,1997,2,"Ninevite V","base",21,22,"Cast","Everted Rim Jar","coil","Random survey"
"1971",25788,5,10,1997,2,"Ninevite V","rim",20,13,"Cast","Everted Rim Jar","coil","Random survey"
"1972",25998,6,9,1997,2,"Ninevite V","rim",21,29,"Cast","Everted Rim Jar","coil","Random survey"
"1973",27031,10,25,1997,2,"Ninevite V","base",21,17,"Cast","Everted Rim Jar","coil","Random survey"
"1974",28654,10,24,1998,2,"Ninevite V","rim",21,21,"Cast","Everted Rim Jar","coil","Random survey"
"1975",29171,2,20,1999,2,"Ninevite V","base",20,24,"Cast","Everted Rim Jar","coil","Random survey"
"1976",29172,2,20,1999,2,"Ninevite V","rim",20,24,"Cast","Everted Rim Jar","coil","Random survey"
"1977",29306,3,14,1999,2,"Ninevite V","base",21,22,"Cast","Everted Rim Jar","coil","Random survey"
"1978",29309,3,14,1999,2,"Ninevite V","rim",20,23,"Cast","Everted Rim Jar","coil","Random survey"
"1979",29569,5,15,1999,2,"Ninevite V","rim",20,21,"Cast","Everted Rim Jar","coil","Random survey"
"1980",11157,12,8,1985,2,"Early Jazira 1",NA,NA,NA,"Incised","Fine Beaker","coil","Random survey"
"1981",13917,1,24,1988,2,"Early Jazira 1",NA,NA,NA,"Incised","Fine Beaker","coil","Random survey"
"1982",13928,1,24,1988,2,"Early Jazira 1",NA,NA,NA,"Incised","Fine Beaker","coil","Random survey"
"1983",14101,2,22,1988,2,"Early Jazira 1",NA,NA,NA,"Incised","Fine Beaker","coil","Random survey"
"1984",14528,5,15,1988,2,"Early Jazira 1",NA,NA,NA,"Incised","Fine Beaker","coil","Random survey"
"1985",14592,6,12,1988,2,"Early Jazira 1",NA,NA,NA,"Incised","Fine Beaker","coil","Random survey"
"1986",15419,1,11,1989,2,"Early Jazira 1",NA,NA,NA,"Incised","Fine Beaker","coil","Random survey"
"1987",18664,5,13,1991,2,"Early Jazira 2-3",NA,NA,NA,"Burnished","Deep Bowl","coil","Random survey"
"1988",19239,11,13,1991,2,"Early Jazira 2-3",NA,NA,NA,"Burnished","Deep Bowl","coil","Random survey"
"1989",19547,1,8,1992,2,"Early Jazira 2-3",NA,NA,NA,"Burnished","Deep Bowl","coil","Random survey"
"1990",20446,10,18,1992,2,"Early Jazira 2-3",NA,NA,NA,"Burnished","Deep Bowl","coil","Random survey"
"1991",5302,1,25,1982,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"1992",5310,1,25,1982,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"1993",5488,2,24,1982,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"1994",5496,2,24,1982,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"1995",7303,1,13,1983,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"1996",7594,3,15,1983,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"1997",7611,3,15,1983,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"1998",7614,3,15,1983,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"1999",9416,8,1,1984,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"2000",12246,2,1,1987,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"2001",13321,8,26,1987,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"2002",14158,2,22,1988,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"2003",16981,1,7,1990,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"2004",21160,10,15,1993,2,"Late Third Millennium",NA,NA,NA,"Luster","Flared Cooking Pot","wheel","Random survey"
"2005",3306,9,8,1980,2,"Early Jazira 3-5",NA,NA,NA,"Overglaze","Flared Rim Dish","wheel","Random survey"
"2006",9325,7,4,1984,2,"Akkadian",NA,NA,NA,"Oxide","Flaring Rim Jar","wheel","Random survey"
"2007",16382,7,30,1989,2,"Second Millennium","rim",17,16,"Grain-wash","Goblet","coil","Random survey"
"2008",13644,10,25,1987,2,"Middle Bronze Age",NA,NA,NA,"Painted - freehand","Deep Bowl","coil","Random survey"
"2009",13828,11,22,1987,2,"Old Babylonian",NA,NA,NA,"Painted - wheel","Deep Bowl","wheel","Random survey"
"2010",19952,5,2,1992,2,"Khabur",NA,NA,NA,"Pierced","Deep Bowl","pinch","Random survey"
"2011",19121,10,10,1991,2,"Nuzi","base",13,6,"Rouletted","Hemispherical Bowl","coil","Random survey"
"2012",35402,12,29,2002,2,"Late Bronze Age","rim",15,12,"Grain-wash","Hole-mouth Jar","coil","Random survey"
"2013",19217,11,13,1991,2,"Kassite","rim",21,42,"Crushed glass","Incurved Rim","coil","Random survey"
"2014",19655,2,6,1992,2,"Kassite","rim",26,51,"Crushed glass","Incurved Rim","coil","Random survey"
"2015",19961,5,2,1992,2,"Kassite","rim",30,82,"Crushed glass","Incurved Rim","coil","Random survey"
"2016",20267,8,29,1992,2,"Kassite","rim",25,15,"Crushed glass","Incurved Rim","coil","Random survey"
"2017",21053,8,19,1993,2,"Kassite","base",28,NA,"Crushed glass","Incurved Rim","coil","Random survey"
"2018",21226,11,13,1993,2,"Kassite","rim",25,70,"Crushed glass","Incurved Rim","coil","Random survey"
"2019",25790,5,10,1997,2,"Kassite","rim",28,100,"Crushed glass","Incurved Rim","coil","Random survey"
"2020",25820,5,10,1997,2,"Kassite","rim",22,21,"Crushed glass","Incurved Rim","coil","Random survey"
"2021",23239,1,27,1996,2,"Middle Babylonian","base",29,46,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2022",24052,6,13,1996,2,"Middle Babylonian","base",26,26,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2023",24216,7,20,1996,2,"Middle Babylonian","rim",26,24,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2024",24423,9,21,1996,2,"Middle Babylonian","base",26,36,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2025",24440,9,21,1996,2,"Middle Babylonian","rim",25,24,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2026",24452,9,21,1996,2,"Middle Babylonian","base",25,32,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2027",24571,10,12,1996,2,"Middle Babylonian","base",27,37,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2028",24579,10,12,1996,2,"Middle Babylonian","base",26,26,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2029",24595,10,12,1996,2,"Middle Babylonian","base",28,38,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2030",24692,11,16,1996,2,"Middle Babylonian","base",28,30,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2031",24717,11,16,1996,2,"Middle Babylonian","base",25,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2032",24794,12,18,1996,2,"Middle Babylonian","base",27,34,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2033",24845,12,18,1996,2,"Middle Babylonian","rim",24,26,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2034",24850,12,18,1996,2,"Middle Babylonian","base",27,44,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2035",24921,2,8,1997,2,"Middle Babylonian","base",22,32,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2036",24995,2,8,1997,2,"Middle Babylonian","base",28,37,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2037",24999,2,8,1997,2,"Middle Babylonian","rim",27,38,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2038",25007,2,8,1997,2,"Middle Babylonian","base",26,43,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2039",25020,2,8,1997,2,"Middle Babylonian","base",27,39,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2040",25194,3,15,1997,2,"Middle Babylonian","base",27,38,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2041",25265,3,15,1997,2,"Middle Babylonian","base",25,40,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2042",25271,3,15,1997,2,"Middle Babylonian",NA,NA,NA,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2043",25490,4,12,1997,2,"Middle Babylonian","base",21,31,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2044",25815,5,10,1997,2,"Middle Babylonian","base",25,17,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2045",26012,6,9,1997,2,"Middle Babylonian","rim",24,24,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2046",26020,6,9,1997,2,"Middle Babylonian","base",27,42,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2047",26024,6,9,1997,2,"Middle Babylonian","base",26,34,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2048",26333,7,9,1997,2,"Middle Babylonian","rim",22,17,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2049",26351,7,9,1997,2,"Middle Babylonian","base",27,37,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2050",26465,7,9,1997,2,"Middle Babylonian","rim",26,23,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2051",26488,7,9,1997,2,"Middle Babylonian","rim",26,28,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2052",26590,7,29,1997,2,"Middle Babylonian","rim",25,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2053",26796,9,27,1997,2,"Middle Babylonian","rim",26,28,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2054",26860,9,27,1997,2,"Middle Babylonian","rim",26,29,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2055",26863,9,27,1997,2,"Middle Babylonian","base",26,40,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2056",26869,9,27,1997,2,"Middle Babylonian","rim",26,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2057",26995,10,25,1997,2,"Middle Babylonian","rim",26,29,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2058",27018,10,25,1997,2,"Middle Babylonian","rim",25,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2059",27034,10,25,1997,2,"Middle Babylonian","base",27,45,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2060",27053,10,25,1997,2,"Middle Babylonian","rim",26,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2061",27209,11,22,1997,2,"Middle Babylonian","rim",26,25,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2062",27256,11,22,1997,2,"Middle Babylonian","base",27,41,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2063",27280,11,22,1997,2,"Middle Babylonian","rim",25,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2064",27291,11,22,1997,2,"Middle Babylonian","base",27,30,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2065",27347,12,28,1997,2,"Middle Babylonian","rim",26,28,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2066",27474,1,31,1998,2,"Middle Babylonian","base",27,42,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2067",27580,3,1,1998,2,"Middle Babylonian","base",28,NA,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2068",27582,3,1,1998,2,"Middle Babylonian","base",27,NA,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2069",27589,3,1,1998,2,"Middle Babylonian","rim",26,NA,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2070",27733,3,29,1998,2,"Middle Babylonian","base",27,30,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2071",28326,8,22,1998,2,"Middle Babylonian","rim",25,28,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2072",28330,8,22,1998,2,"Middle Babylonian","rim",26,33,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2073",28560,9,20,1998,2,"Middle Babylonian","rim",26,35,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2074",28655,10,24,1998,2,"Middle Babylonian","base",23,26,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2075",28657,10,24,1998,2,"Middle Babylonian","rim",27,29,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2076",28665,10,24,1998,2,"Middle Babylonian","rim",25,32,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2077",28804,11,21,1998,2,"Middle Babylonian","rim",26,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2078",29571,5,15,1999,2,"Middle Babylonian","rim",26,18,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2079",29575,5,15,1999,2,"Middle Babylonian","rim",26,24,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2080",29705,6,12,1999,2,"Middle Babylonian","rim",25,25,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2081",29864,10,9,1999,2,"Middle Babylonian","rim",26,22,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2082",29946,11,6,1999,2,"Middle Babylonian","base",27,38,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2083",30068,12,5,1999,2,"Middle Babylonian","base",27,38,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2084",30070,12,5,1999,2,"Middle Babylonian","base",26,41,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2085",30169,1,8,2000,2,"Middle Babylonian","rim",25,24,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2086",30176,1,8,2000,2,"Middle Babylonian","base",26,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2087",30297,2,5,2000,2,"Middle Babylonian","base",26,30,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2088",30298,2,5,2000,2,"Middle Babylonian","base",26,46,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2089",30299,2,5,2000,2,"Middle Babylonian","rim",25,29,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2090",30300,2,5,2000,2,"Middle Babylonian","rim",26,42,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2091",30433,3,4,2000,2,"Middle Babylonian","rim",26,42,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2092",30436,3,4,2000,2,"Middle Babylonian","base",26,30,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2093",30437,3,4,2000,2,"Middle Babylonian","base",26,47,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2094",30438,3,4,2000,2,"Middle Babylonian","rim",27,42,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2095",30440,3,4,2000,2,"Middle Babylonian","rim",25,26,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2096",30441,3,4,2000,2,"Middle Babylonian","rim",25,31,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2097",30607,4,30,2000,2,"Middle Babylonian","base",26,45,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2098",30610,4,30,2000,2,"Middle Babylonian","rim",25,31,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2099",30611,4,30,2000,2,"Middle Babylonian","base",26,41,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2100",30731,6,3,2000,2,"Middle Babylonian","base",26,18,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2101",30732,6,3,2000,2,"Middle Babylonian","base",27,43,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2102",30734,6,3,2000,2,"Middle Babylonian","base",27,29,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2103",30735,6,3,2000,2,"Middle Babylonian","base",27,27,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2104",30736,6,3,2000,2,"Middle Babylonian","rim",25,33,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2105",30737,6,3,2000,2,"Middle Babylonian","rim",26,40,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2106",30910,7,1,2000,2,"Middle Babylonian","base",26,21,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2107",30911,7,1,2000,2,"Middle Babylonian","base",26,46,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2108",30914,7,1,2000,2,"Middle Babylonian","rim",25,38,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2109",30916,7,1,2000,2,"Middle Babylonian","base",27,35,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2110",30917,7,1,2000,2,"Middle Babylonian","base",25,25,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2111",30918,7,1,2000,2,"Middle Babylonian","base",27,24,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2112",30919,7,1,2000,2,"Middle Babylonian","rim",26,30,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2113",30920,7,1,2000,2,"Middle Babylonian","rim",25,19,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2114",31104,7,22,2000,2,"Middle Babylonian","base",27,47,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2115",31105,7,22,2000,2,"Middle Babylonian","base",26,31,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2116",31109,7,22,2000,2,"Middle Babylonian","rim",26,25,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2117",31110,7,22,2000,2,"Middle Babylonian","base",26,29,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2118",31205,8,25,2000,2,"Middle Babylonian","base",27,48,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2119",31206,8,25,2000,2,"Middle Babylonian","base",27,34,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2120",31210,8,25,2000,2,"Middle Babylonian","base",27,31,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2121",31212,8,25,2000,2,"Middle Babylonian","base",26,32,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2122",31216,8,25,2000,2,"Middle Babylonian","base",27,32,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2123",31381,9,30,2000,2,"Middle Babylonian","base",26,43,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2124",31382,9,30,2000,2,"Middle Babylonian","base",26,31,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2125",31383,9,30,2000,2,"Middle Babylonian","base",27,33,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2126",31385,9,30,2000,2,"Middle Babylonian","base",26,31,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2127",31390,9,30,2000,2,"Middle Babylonian","base",26,30,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2128",31513,11,25,2000,2,"Middle Babylonian","base",27,34,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2129",31514,11,25,2000,2,"Middle Babylonian","base",27,33,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2130",31626,12,22,2000,2,"Middle Babylonian","base",26,38,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2131",31629,12,22,2000,2,"Middle Babylonian","base",26,41,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2132",31631,12,22,2000,2,"Middle Babylonian","base",26,34,"Combed","Internally Grooved Rim Jar","coil","Random survey"
"2133",31719,1,21,2001,2,"Middle Babylonian","base",26,42,"Combed","Internally Grooved Rim Jar","coil","Random survey"
